season,match_id,match_name,league_stage,year,venue,winning_margin,team_score_1,team_score_2,team_name_1,team_id_1,team_name_2,team_id_2,total_points_match,winner,loser,max_score
3,174,Match 53,League,2016,"Dome,Nsci,Svp Stadium,Mumbai",4,26,22,Bengal Warriors,4,Bengaluru Bulls,1,48,Bengal Warriors,Bengaluru Bulls,26
3,175,Match 54,League,2016,"Dome,Nsci,Svp Stadium,Mumbai",16,38,22,U Mumba,5,Telugu Titans,8,60,U Mumba,Telugu Titans,38
3,176,Match 55,League,2016,"Dome,Nsci,Svp Stadium,Mumbai",24,43,19,Puneri Paltan,7,Bengal Warriors,4,62,Puneri Paltan,Bengal Warriors,43
3,177,Match 56,League,2016,"Dome,Nsci,Svp Stadium,Mumbai",16,36,20,U Mumba,5,Dabang Delhi,2,56,U Mumba,Dabang Delhi,36
3,178,Semi-Final 1,Semi Final,2016,unknown_venue,19,40,21,Patna Pirates,6,Puneri Paltan,7,61,Patna Pirates,Puneri Paltan,40
3,179,Semi-Final 2,Semi Final,2016,unknown_venue,12,41,29,U Mumba,5,Bengal Warriors,4,70,U Mumba,Bengal Warriors,41
3,180,3/4 Place,Super Playoffs,2016,unknown_venue,4,27,31,Bengal Warriors,4,Puneri Paltan,7,58,Puneri Paltan,Bengal Warriors,31
3,181,Final,Final,2016,unknown_venue,3,28,31,U Mumba,5,Patna Pirates,6,59,Patna Pirates,U Mumba,31
4,182,Match 1,League,2016,"Dome,Nsci,Svp Stadium,Mumbai",4,28,24,Puneri Paltan,7,Telugu Titans,8,52,Puneri Paltan,Telugu Titans,28
4,183,Match 2,League,2016,"Dome,Nsci,Svp Stadium,Mumbai",2,36,34,U Mumba,5,Jaipur Pink Panthers,3,70,U Mumba,Jaipur Pink Panthers,36
4,184,Match 3,League,2016,"Dome,Nsci,Svp Stadium,Mumbai",1,24,23,Bengaluru Bulls,1,Bengal Warriors,4,47,Bengaluru Bulls,Bengal Warriors,24
4,185,Match 4,League,2016,"Dome,Nsci,Svp Stadium,Mumbai",22,41,19,Puneri Paltan,7,U Mumba,5,60,Puneri Paltan,U Mumba,41
4,186,Match 5,League,2016,"Dome,Nsci,Svp Stadium,Mumbai",8,31,23,Bengal Warriors,4,Dabang Delhi,2,54,Bengal Warriors,Dabang Delhi,31
4,187,Match 6,League,2016,"Dome,Nsci,Svp Stadium,Mumbai",6,24,30,Puneri Paltan,7,Patna Pirates,6,54,Patna Pirates,Puneri Paltan,30
4,188,Match 7,League,2016,"Dome,Nsci,Svp Stadium,Mumbai",0,27,27,Puneri Paltan,7,Dabang Delhi,2,54,tied,tied,27
4,189,Match 8,League,2016,Sawai Mansingh Stadium,4,28,24,Jaipur Pink Panthers,3,Telugu Titans,8,52,Jaipur Pink Panthers,Telugu Titans,28
4,190,Match 9,League,2016,Sawai Mansingh Stadium,2,34,36,U Mumba,5,Patna Pirates,6,70,Patna Pirates,U Mumba,36
4,191,Match 10,League,2016,Sawai Mansingh Stadium,0,28,28,Jaipur Pink Panthers,3,Bengaluru Bulls,1,56,tied,tied,28
4,192,Match 11,League,2016,Sawai Mansingh Stadium,2,27,25,U Mumba,5,Dabang Delhi,2,52,U Mumba,Dabang Delhi,27
4,193,Match 12,League,2016,Sawai Mansingh Stadium,3,36,33,Jaipur Pink Panthers,3,Bengal Warriors,4,69,Jaipur Pink Panthers,Bengal Warriors,36
4,194,Match 13,League,2016,Sawai Mansingh Stadium,8,32,24,Dabang Delhi,2,Bengaluru Bulls,1,56,Dabang Delhi,Bengaluru Bulls,32
4,195,Match 14,League,2016,Sawai Mansingh Stadium,5,28,33,Jaipur Pink Panthers,3,Puneri Paltan,7,61,Puneri Paltan,Jaipur Pink Panthers,33
4,196,Match 15,League,2016,Gachibowli Indoor Stadium,2,33,35,Telugu Titans,8,Patna Pirates,6,68,Patna Pirates,Telugu Titans,35
4,197,Match 16,League,2016,Gachibowli Indoor Stadium,8,18,26,Bengal Warriors,4,U Mumba,5,44,U Mumba,Bengal Warriors,26
4,198,Match 17,League,2016,Gachibowli Indoor Stadium,2,29,27,Bengaluru Bulls,1,Puneri Paltan,7,56,Bengaluru Bulls,Puneri Paltan,29
4,199,Match 18,League,2016,Gachibowli Indoor Stadium,17,35,18,Telugu Titans,8,Bengal Warriors,4,53,Telugu Titans,Bengal Warriors,35
4,200,Match 19,League,2016,Gachibowli Indoor Stadium,2,28,30,Telugu Titans,8,Bengaluru Bulls,1,58,Bengaluru Bulls,Telugu Titans,30
4,201,Match 20,League,2016,Gachibowli Indoor Stadium,25,26,51,Dabang Delhi,2,Jaipur Pink Panthers,3,77,Jaipur Pink Panthers,Dabang Delhi,51
4,202,Match 21,League,2016,Gachibowli Indoor Stadium,5,35,30,Telugu Titans,8,U Mumba,5,65,Telugu Titans,U Mumba,35
4,203,Match 22,League,2016,Patliputra Indoor Stadium,6,31,25,Patna Pirates,6,Bengaluru Bulls,1,56,Patna Pirates,Bengaluru Bulls,31
4,204,Match 23,League,2016,Patliputra Indoor Stadium,1,23,24,Bengaluru Bulls,1,U Mumba,5,47,U Mumba,Bengaluru Bulls,24
4,205,Match 24,League,2016,Patliputra Indoor Stadium,14,35,21,Patna Pirates,6,Bengal Warriors,4,56,Patna Pirates,Bengal Warriors,35
4,206,Match 25,League,2016,Patliputra Indoor Stadium,7,31,38,Bengal Warriors,4,Puneri Paltan,7,69,Puneri Paltan,Bengal Warriors,38
4,207,Match 26,League,2016,Patliputra Indoor Stadium,18,15,33,Patna Pirates,6,Dabang Delhi,2,48,Dabang Delhi,Patna Pirates,33
4,208,Match 27,League,2016,Patliputra Indoor Stadium,5,23,28,Dabang Delhi,2,Telugu Titans,8,51,Telugu Titans,Dabang Delhi,28
4,209,Match 28,League,2016,Patliputra Indoor Stadium,5,21,26,Patna Pirates,6,Jaipur Pink Panthers,3,47,Jaipur Pink Panthers,Patna Pirates,26
4,210,Match 29,League,2016,Kanteerava Indoor Stadium,8,24,32,Bengaluru Bulls,1,Telugu Titans,8,56,Telugu Titans,Bengaluru Bulls,32
4,211,Match 30,League,2016,Kanteerava Indoor Stadium,0,34,34,Puneri Paltan,7,Bengal Warriors,4,68,tied,tied,34
4,212,Match 31,League,2016,Kanteerava Indoor Stadium,2,22,24,Bengaluru Bulls,1,Jaipur Pink Panthers,3,46,Jaipur Pink Panthers,Bengaluru Bulls,24
4,213,Match 32,League,2016,Kanteerava Indoor Stadium,6,23,29,Jaipur Pink Panthers,3,U Mumba,5,52,U Mumba,Jaipur Pink Panthers,29
4,214,Match 33,League,2016,Kanteerava Indoor Stadium,15,23,38,Bengaluru Bulls,1,Patna Pirates,6,61,Patna Pirates,Bengaluru Bulls,38
4,215,Match 34,League,2016,Kanteerava Indoor Stadium,3,32,29,Telugu Titans,8,Puneri Paltan,7,61,Telugu Titans,Puneri Paltan,32
4,216,Match 35,League,2016,Kanteerava Indoor Stadium,20,20,40,Bengaluru Bulls,1,Dabang Delhi,2,60,Dabang Delhi,Bengaluru Bulls,40
4,217,Match 36,League,2016,Netaji Indoor Stadium,7,32,25,Bengal Warriors,4,Jaipur Pink Panthers,3,57,Bengal Warriors,Jaipur Pink Panthers,32
4,218,Match 37,League,2016,Netaji Indoor Stadium,10,34,24,Patna Pirates,6,U Mumba,5,58,Patna Pirates,U Mumba,34
4,219,Match 38,League,2016,Netaji Indoor Stadium,6,27,33,Puneri Paltan,7,Jaipur Pink Panthers,3,60,Jaipur Pink Panthers,Puneri Paltan,33
4,220,Match 39,League,2016,Netaji Indoor Stadium,6,27,33,Bengal Warriors,4,Patna Pirates,6,60,Patna Pirates,Bengal Warriors,33
4,221,Match 40,League,2016,Netaji Indoor Stadium,0,34,34,Bengal Warriors,4,Telugu Titans,8,68,tied,tied,34
4,222,Match 41,League,2016,Netaji Indoor Stadium,8,36,28,Telugu Titans,8,Dabang Delhi,2,64,Telugu Titans,Dabang Delhi,36
4,223,Match 42,League,2016,Netaji Indoor Stadium,2,25,27,Bengal Warriors,4,Bengaluru Bulls,1,52,Bengaluru Bulls,Bengal Warriors,27
4,224,Match 43,League,2016,"Dome,Nsci,Svp Stadium,Mumbai",3,34,31,U Mumba,5,Puneri Paltan,7,65,U Mumba,Puneri Paltan,34
4,225,Match 44,League,2016,"Dome,Nsci,Svp Stadium,Mumbai",2,24,22,Jaipur Pink Panthers,3,Dabang Delhi,2,46,Jaipur Pink Panthers,Dabang Delhi,24
4,226,Match 45,League,2016,"Dome,Nsci,Svp Stadium,Mumbai",0,25,25,U Mumba,5,Telugu Titans,8,50,tied,tied,25
4,227,Match 46,League,2016,"Dome,Nsci,Svp Stadium,Mumbai",7,29,22,Jaipur Pink Panthers,3,Patna Pirates,6,51,Jaipur Pink Panthers,Patna Pirates,29
4,228,Match 47,League,2016,"Dome,Nsci,Svp Stadium,Mumbai",4,27,31,U Mumba,5,Bengal Warriors,4,58,Bengal Warriors,U Mumba,31
4,229,Match 48,League,2016,"Dome,Nsci,Svp Stadium,Mumbai",3,31,28,Patna Pirates,6,Puneri Paltan,7,59,Patna Pirates,Puneri Paltan,31
4,230,Match 49,League,2016,"Dome,Nsci,Svp Stadium,Mumbai",1,27,28,U Mumba,5,Bengaluru Bulls,1,55,Bengaluru Bulls,U Mumba,28
4,231,Match 50,League,2016,Thyagaraj Indoor Stadium,21,41,20,Dabang Delhi,2,Bengal Warriors,4,61,Dabang Delhi,Bengal Warriors,41
4,232,Match 51,League,2016,Thyagaraj Indoor Stadium,12,35,23,Telugu Titans,8,Jaipur Pink Panthers,3,58,Telugu Titans,Jaipur Pink Panthers,35
4,233,Match 52,League,2016,Thyagaraj Indoor Stadium,1,31,32,Dabang Delhi,2,Patna Pirates,6,63,Patna Pirates,Dabang Delhi,32
4,234,Match 53,League,2016,Thyagaraj Indoor Stadium,21,25,46,Patna Pirates,6,Telugu Titans,8,71,Telugu Titans,Patna Pirates,46
4,235,Match 54,League,2016,Thyagaraj Indoor Stadium,5,34,39,Dabang Delhi,2,Puneri Paltan,7,73,Puneri Paltan,Dabang Delhi,39
4,236,Match 55,League,2016,Thyagaraj Indoor Stadium,3,36,33,Puneri Paltan,7,Bengaluru Bulls,1,69,Puneri Paltan,Bengaluru Bulls,36
4,237,Match 56,League,2016,Thyagaraj Indoor Stadium,4,34,38,Dabang Delhi,2,U Mumba,5,72,U Mumba,Dabang Delhi,38
4,238,Semi-Final 1,Semi Final,2016,Gachibowli Indoor Stadium,4,37,33,Patna Pirates,6,Puneri Paltan,7,70,Patna Pirates,Puneri Paltan,37
4,239,Semi-Final 2,Semi Final,2016,Gachibowli Indoor Stadium,10,24,34,Telugu Titans,8,Jaipur Pink Panthers,3,58,Jaipur Pink Panthers,Telugu Titans,34
4,240,3/4 Place,Super Playoffs,2016,Gachibowli Indoor Stadium,5,35,40,Telugu Titans,8,Puneri Paltan,7,75,Puneri Paltan,Telugu Titans,40
4,241,Final,Final,2016,Gachibowli Indoor Stadium,8,37,29,Patna Pirates,6,Jaipur Pink Panthers,3,66,Patna Pirates,Jaipur Pink Panthers,37
5,286,Match 1,League,2017,Gachibowli Indoor Stadium,5,32,27,Telugu Titans,8,Tamil Thalaivas,29,59,Telugu Titans,Tamil Thalaivas,32
5,287,Match 2,League,2017,Gachibowli Indoor Stadium,12,21,33,U Mumba,5,Puneri Paltan,7,54,Puneri Paltan,U Mumba,33
5,288,Match 3,League,2017,Gachibowli Indoor Stadium,4,26,30,Jaipur Pink Panthers,3,Dabang Delhi,2,56,Dabang Delhi,Jaipur Pink Panthers,30
5,289,Match 4,League,2017,Gachibowli Indoor Stadium,6,29,35,Telugu Titans,8,Patna Pirates,6,64,Patna Pirates,Telugu Titans,35
5,290,Match 5,League,2017,Gachibowli Indoor Stadium,1,29,28,U Mumba,5,Haryana Steelers,28,57,U Mumba,Haryana Steelers,29
5,291,Match 6,League,2017,Gachibowli Indoor Stadium,10,21,31,Telugu Titans,8,Bengaluru Bulls,1,52,Bengaluru Bulls,Telugu Titans,31
5,292,Match 7,League,2017,Gachibowli Indoor Stadium,6,26,20,Gujarat Giants,31,Dabang Delhi,2,46,Gujarat Giants,Dabang Delhi,26
5,293,Match 8,League,2017,Gachibowli Indoor Stadium,13,18,31,Telugu Titans,8,U.P. Yoddhas,30,49,U.P. Yoddhas,Telugu Titans,31
5,294,Match 9,League,2017,Gachibowli Indoor Stadium,0,27,27,Gujarat Giants,31,Haryana Steelers,28,54,tied,tied,27
5,295,Match 10,League,2017,Gachibowli Indoor Stadium,6,24,30,Telugu Titans,8,Bengal Warriors,4,54,Bengal Warriors,Telugu Titans,30
5,296,Match 11,League,2017,Gachibowli Indoor Stadium,7,36,43,Telugu Titans,8,Patna Pirates,6,79,Patna Pirates,Telugu Titans,43
5,297,Match 12,League,2017,Mankapur Indoor Stadium,1,32,31,Bengaluru Bulls,1,Tamil Thalaivas,29,63,Bengaluru Bulls,Tamil Thalaivas,32
5,298,Match 13,League,2017,Mankapur Indoor Stadium,5,26,21,Puneri Paltan,7,Dabang Delhi,2,47,Puneri Paltan,Dabang Delhi,26
5,299,Match 14,League,2017,Mankapur Indoor Stadium,14,36,22,U Mumba,5,Dabang Delhi,2,58,U Mumba,Dabang Delhi,36
5,300,Match 15,League,2017,Mankapur Indoor Stadium,5,27,32,Bengaluru Bulls,1,U.P. Yoddhas,30,59,U.P. Yoddhas,Bengaluru Bulls,32
5,301,Match 16,League,2017,Mankapur Indoor Stadium,20,40,20,Bengal Warriors,4,U.P. Yoddhas,30,60,Bengal Warriors,U.P. Yoddhas,40
5,302,Match 17,League,2017,Mankapur Indoor Stadium,14,32,46,Bengaluru Bulls,1,Patna Pirates,6,78,Patna Pirates,Bengaluru Bulls,46
5,303,Match 18,League,2017,Mankapur Indoor Stadium,12,20,32,Gujarat Giants,31,Haryana Steelers,28,52,Haryana Steelers,Gujarat Giants,32
5,304,Match 19,League,2017,Mankapur Indoor Stadium,0,21,21,Bengaluru Bulls,1,Telugu Titans,8,42,tied,tied,21
5,305,Match 20,League,2017,Mankapur Indoor Stadium,6,31,25,Bengaluru Bulls,1,Bengal Warriors,4,56,Bengaluru Bulls,Bengal Warriors,31
5,306,Match 21,League,2017,Mankapur Indoor Stadium,2,28,30,Puneri Paltan,7,Jaipur Pink Panthers,3,58,Jaipur Pink Panthers,Puneri Paltan,30
5,307,Match 22,League,2017,Mankapur Indoor Stadium,5,24,29,Bengaluru Bulls,1,Tamil Thalaivas,29,53,Tamil Thalaivas,Bengaluru Bulls,29
5,308,Match 23,League,2017,The Arena By Transstadia,18,39,21,Gujarat Giants,31,U Mumba,5,60,Gujarat Giants,U Mumba,39
5,309,Match 24,League,2017,The Arena By Transstadia,7,32,39,Telugu Titans,8,U.P. Yoddhas,30,71,U.P. Yoddhas,Telugu Titans,39
5,310,Match 25,League,2017,The Arena By Transstadia,4,29,25,Gujarat Giants,31,Dabang Delhi,2,54,Gujarat Giants,Dabang Delhi,29
5,311,Match 26,League,2017,The Arena By Transstadia,0,27,27,Patna Pirates,6,U.P. Yoddhas,30,54,tied,tied,27
5,312,Match 27,League,2017,The Arena By Transstadia,7,27,20,Gujarat Giants,31,Jaipur Pink Panthers,3,47,Gujarat Giants,Jaipur Pink Panthers,27
5,313,Match 28,League,2017,The Arena By Transstadia,17,17,34,Bengal Warriors,4,Puneri Paltan,7,51,Puneri Paltan,Bengal Warriors,34
5,314,Match 29,League,2017,The Arena By Transstadia,3,27,24,Gujarat Giants,31,Bengaluru Bulls,1,51,Gujarat Giants,Bengaluru Bulls,27
5,315,Match 30,League,2017,The Arena By Transstadia,0,25,25,Haryana Steelers,28,Tamil Thalaivas,29,50,tied,tied,25
5,316,Match 31,League,2017,The Arena By Transstadia,10,29,19,Gujarat Giants,31,Telugu Titans,8,48,Gujarat Giants,Telugu Titans,29
5,317,Match 32,League,2017,The Arena By Transstadia,1,30,29,Dabang Delhi,2,Tamil Thalaivas,29,59,Dabang Delhi,Tamil Thalaivas,30
5,318,Match 33,League,2017,The Arena By Transstadia,0,26,26,Gujarat Giants,31,Bengal Warriors,4,52,tied,tied,26
5,319,Match 34,League,2017,Babu Banarasi Das Indoor Stadium,3,34,37,U.P. Yoddhas,30,U Mumba,5,71,U Mumba,U.P. Yoddhas,37
5,320,Match 35,League,2017,Babu Banarasi Das Indoor Stadium,2,28,30,Bengaluru Bulls,1,Jaipur Pink Panthers,3,58,Jaipur Pink Panthers,Bengaluru Bulls,30
5,321,Match 36,League,2017,Babu Banarasi Das Indoor Stadium,5,37,32,Telugu Titans,8,U Mumba,5,69,Telugu Titans,U Mumba,37
5,322,Match 37,League,2017,Babu Banarasi Das Indoor Stadium,7,29,36,U.P. Yoddhas,30,Haryana Steelers,28,65,Haryana Steelers,U.P. Yoddhas,36
5,323,Match 38,League,2017,Babu Banarasi Das Indoor Stadium,5,42,47,Patna Pirates,6,Puneri Paltan,7,89,Puneri Paltan,Patna Pirates,47
5,324,Match 39,League,2017,Babu Banarasi Das Indoor Stadium,2,22,24,U.P. Yoddhas,30,Jaipur Pink Panthers,3,46,Jaipur Pink Panthers,U.P. Yoddhas,24
5,325,Match 40,League,2017,Babu Banarasi Das Indoor Stadium,14,35,21,Gujarat Giants,31,Puneri Paltan,7,56,Gujarat Giants,Puneri Paltan,35
5,326,Match 41,League,2017,Babu Banarasi Das Indoor Stadium,1,31,32,U.P. Yoddhas,30,Bengal Warriors,4,63,Bengal Warriors,U.P. Yoddhas,32
5,327,Match 42,League,2017,Babu Banarasi Das Indoor Stadium,2,27,25,Haryana Steelers,28,Dabang Delhi,2,52,Haryana Steelers,Dabang Delhi,27
5,328,Match 43,League,2017,Babu Banarasi Das Indoor Stadium,0,33,33,U.P. Yoddhas,30,Tamil Thalaivas,29,66,tied,tied,33
5,329,Match 44,League,2017,Babu Banarasi Das Indoor Stadium,2,25,23,U.P. Yoddhas,30,Telugu Titans,8,48,U.P. Yoddhas,Telugu Titans,25
5,330,Match 45,League,2017,"Â€˜Dome, Nsci Svp Stadiumâ€™",3,36,39,U Mumba,5,Jaipur Pink Panthers,3,75,Jaipur Pink Panthers,U Mumba,39
5,331,Match 46,League,2017,"Â€˜Dome, Nsci Svp Stadiumâ€™",0,36,36,Bengal Warriors,4,Patna Pirates,6,72,tied,tied,36
5,332,Match 47,League,2017,"Â€˜Dome, Nsci Svp Stadiumâ€™",11,35,24,Patna Pirates,6,Tamil Thalaivas,29,59,Patna Pirates,Tamil Thalaivas,35
5,333,Match 48,League,2017,"Â€˜Dome, Nsci Svp Stadiumâ€™",2,24,26,U Mumba,5,Puneri Paltan,7,50,Puneri Paltan,U Mumba,26
5,334,Match 49,League,2017,"Â€˜Dome, Nsci Svp Stadiumâ€™",6,32,26,Bengal Warriors,4,Bengaluru Bulls,1,58,Bengal Warriors,Bengaluru Bulls,32
5,335,Match 50,League,2017,"Â€˜Dome, Nsci Svp Stadiumâ€™",1,32,33,U Mumba,5,Dabang Delhi,2,65,Dabang Delhi,U Mumba,33
5,338,Match 53,League,2017,"Â€˜Dome, Nsci Svp Stadiumâ€™",6,38,32,U Mumba,5,Haryana Steelers,28,70,U Mumba,Haryana Steelers,38
5,339,Match 54,League,2017,"Â€˜Dome, Nsci Svp Stadiumâ€™",5,33,28,Telugu Titans,8,Tamil Thalaivas,29,61,Telugu Titans,Tamil Thalaivas,33
5,340,Match 55,League,2017,"Â€˜Dome, Nsci Svp Stadiumâ€™",4,36,32,U Mumba,5,Jaipur Pink Panthers,3,68,U Mumba,Jaipur Pink Panthers,36
5,341,Match 56,League,2017,Netaji Indoor Stadium,3,41,38,Bengal Warriors,4,Patna Pirates,6,79,Bengal Warriors,Patna Pirates,41
5,342,Match 57,League,2017,Netaji Indoor Stadium,6,36,42,Gujarat Giants,31,Haryana Steelers,28,78,Haryana Steelers,Gujarat Giants,42
5,343,Match 58,League,2017,Netaji Indoor Stadium,0,26,26,Bengal Warriors,4,U.P. Yoddhas,30,52,tied,tied,26
5,344,Match 59,League,2017,Netaji Indoor Stadium,6,25,31,Gujarat Giants,31,Jaipur Pink Panthers,3,56,Jaipur Pink Panthers,Gujarat Giants,31
5,345,Match 60,League,2017,Netaji Indoor Stadium,4,29,25,Bengal Warriors,4,Tamil Thalaivas,29,54,Bengal Warriors,Tamil Thalaivas,29
5,346,Match 61,League,2017,Netaji Indoor Stadium,26,47,21,Patna Pirates,6,Jaipur Pink Panthers,3,68,Patna Pirates,Jaipur Pink Panthers,47
5,347,Match 62,League,2017,Netaji Indoor Stadium,7,29,36,Bengal Warriors,4,Haryana Steelers,28,65,Haryana Steelers,Bengal Warriors,36
5,348,Match 63,League,2017,Netaji Indoor Stadium,8,38,30,Dabang Delhi,2,Bengaluru Bulls,1,68,Dabang Delhi,Bengaluru Bulls,38
5,349,Match 64,League,2017,Netaji Indoor Stadium,6,31,37,Bengal Warriors,4,U Mumba,5,68,U Mumba,Bengal Warriors,37
5,350,Match 65,League,2017,Netaji Indoor Stadium,5,37,42,Telugu Titans,8,Puneri Paltan,7,79,Puneri Paltan,Telugu Titans,42
5,351,Match 66,League,2017,Netaji Indoor Stadium,0,31,31,Bengal Warriors,4,Dabang Delhi,2,62,tied,tied,31
5,352,Match 67,League,2017,Motilal Nehru School Of Sports,0,41,41,Haryana Steelers,28,Patna Pirates,6,82,tied,tied,41
5,353,Match 68,League,2017,Motilal Nehru School Of Sports,0,30,30,Gujarat Giants,31,U.P. Yoddhas,30,60,tied,tied,30
5,354,Match 69,League,2017,Motilal Nehru School Of Sports,10,41,51,Patna Pirates,6,U Mumba,5,92,U Mumba,Patna Pirates,51
5,355,Match 70,League,2017,Motilal Nehru School Of Sports,7,38,31,Haryana Steelers,28,Bengaluru Bulls,1,69,Haryana Steelers,Bengaluru Bulls,38
5,356,Match 71,League,2017,Motilal Nehru School Of Sports,4,24,20,Bengaluru Bulls,1,Puneri Paltan,7,44,Bengaluru Bulls,Puneri Paltan,24
5,357,Match 72,League,2017,Motilal Nehru School Of Sports,18,19,37,Haryana Steelers,28,Telugu Titans,8,56,Telugu Titans,Haryana Steelers,37
5,358,Match 73,League,2017,Motilal Nehru School Of Sports,1,32,31,Bengal Warriors,4,Telugu Titans,8,63,Bengal Warriors,Telugu Titans,32
5,359,Match 74,League,2017,Motilal Nehru School Of Sports,3,27,24,Haryana Steelers,28,Dabang Delhi,2,51,Haryana Steelers,Dabang Delhi,27
5,360,Match 75,League,2017,Motilal Nehru School Of Sports,1,34,33,Tamil Thalaivas,29,U.P. Yoddhas,30,67,Tamil Thalaivas,U.P. Yoddhas,34
5,361,Match 76,League,2017,Motilal Nehru School Of Sports,16,22,38,Haryana Steelers,28,Puneri Paltan,7,60,Puneri Paltan,Haryana Steelers,38
5,362,Match 77,League,2017,Motilal Nehru School Of Sports,0,27,27,Haryana Steelers,28,Jaipur Pink Panthers,3,54,tied,tied,27
5,363,Match 78,League,2017,unknown_venue,16,46,30,Patna Pirates,6,Telugu Titans,8,76,Patna Pirates,Telugu Titans,46
5,364,Match 79,League,2017,unknown_venue,11,28,39,U Mumba,5,Gujarat Giants,31,67,Gujarat Giants,U Mumba,39
5,365,Match 80,League,2017,unknown_venue,0,26,26,Bengaluru Bulls,1,Telugu Titans,8,52,tied,tied,26
5,366,Match 81,League,2017,unknown_venue,3,45,42,Patna Pirates,6,U.P. Yoddhas,30,87,Patna Pirates,U.P. Yoddhas,45
5,367,Match 82,League,2017,unknown_venue,11,36,25,Jaipur Pink Panthers,3,Dabang Delhi,2,61,Jaipur Pink Panthers,Dabang Delhi,36
5,368,Match 83,League,2017,unknown_venue,0,37,37,Patna Pirates,6,Bengal Warriors,4,74,tied,tied,37
5,369,match 84,League,2017,unknown_venue,12,37,25,Puneri Paltan,7,Haryana Steelers,28,62,Puneri Paltan,Haryana Steelers,37
5,370,Match 85,League,2017,unknown_venue,4,36,32,Patna Pirates,6,Bengaluru Bulls,1,68,Patna Pirates,Bengaluru Bulls,36
5,337,Match 52,League,2017,unknown_venue,22,23,45,U Mumba,5,Gujarat Giants,31,68,Gujarat Giants,U Mumba,45
5,371,Match 86,League,2017,unknown_venue,2,41,39,Patna Pirates,6,Tamil Thalaivas,29,80,Patna Pirates,Tamil Thalaivas,41
5,372,Match 87,League,2017,unknown_venue,4,26,30,Jaipur Pink Panthers,3,Haryana Steelers,28,56,Haryana Steelers,Jaipur Pink Panthers,30
5,373,Match 88,League,2017,unknown_venue,5,41,46,Patna Pirates,6,U.P. Yoddhas,30,87,U.P. Yoddhas,Patna Pirates,46
5,374,Match 89,League,2017,Thyagaraj Indoor Stadium,2,28,30,Dabang Delhi,2,U Mumba,5,58,U Mumba,Dabang Delhi,30
5,375,Match 90,League,2017,Thyagaraj Indoor Stadium,4,29,33,Bengaluru Bulls,1,Bengal Warriors,4,62,Bengal Warriors,Bengaluru Bulls,33
5,376,Match 91,League,2017,Thyagaraj Indoor Stadium,5,29,34,Dabang Delhi,2,Puneri Paltan,7,63,Puneri Paltan,Dabang Delhi,34
5,377,Match 92,League,2017,Thyagaraj Indoor Stadium,1,32,33,Bengal Warriors,4,Tamil Thalaivas,29,65,Tamil Thalaivas,Bengal Warriors,33
5,378,Match 93,League,2017,Thyagaraj Indoor Stadium,18,24,42,Dabang Delhi,2,Haryana Steelers,28,66,Haryana Steelers,Dabang Delhi,42
5,379,Match 94,League,2017,Thyagaraj Indoor Stadium,1,34,35,Gujarat Giants,31,Tamil Thalaivas,29,69,Tamil Thalaivas,Gujarat Giants,35
5,380,Match 95,League,2017,Thyagaraj Indoor Stadium,2,34,36,Dabang Delhi,2,Patna Pirates,6,70,Patna Pirates,Dabang Delhi,36
5,381,Match 96,League,2017,Thyagaraj Indoor Stadium,7,41,34,Telugu Titans,8,Jaipur Pink Panthers,3,75,Telugu Titans,Jaipur Pink Panthers,41
5,382,Match 97,League,2017,Thyagaraj Indoor Stadium,29,16,45,Dabang Delhi,2,U.P. Yoddhas,30,61,U.P. Yoddhas,Dabang Delhi,45
5,383,Match 98,League,2017,Thyagaraj Indoor Stadium,12,30,42,Bengaluru Bulls,1,U Mumba,5,72,U Mumba,Bengaluru Bulls,42
5,384,Match 99,League,2017,Thyagaraj Indoor Stadium,22,22,44,Dabang Delhi,2,Telugu Titans,8,66,Telugu Titans,Dabang Delhi,44
5,385,Match 100,League,2017,Jawaharlal Nehru Indoor Stadium,13,20,33,Tamil Thalaivas,29,Puneri Paltan,7,53,Puneri Paltan,Tamil Thalaivas,33
5,386,Match 101,League,2017,Jawaharlal Nehru Indoor Stadium,1,30,29,Gujarat Giants,31,Patna Pirates,6,59,Gujarat Giants,Patna Pirates,30
5,387,Match 102,League,2017,Jawaharlal Nehru Indoor Stadium,1,34,33,Puneri Paltan,7,U.P. Yoddhas,30,67,Puneri Paltan,U.P. Yoddhas,34
5,388,Match 103,League,2017,Jawaharlal Nehru Indoor Stadium,1,26,27,Tamil Thalaivas,29,Jaipur Pink Panthers,3,53,Jaipur Pink Panthers,Tamil Thalaivas,27
5,389,Match 104,League,2017,Jawaharlal Nehru Indoor Stadium,1,31,32,Jaipur Pink Panthers,3,Bengal Warriors,4,63,Bengal Warriors,Jaipur Pink Panthers,32
5,390,Match 105,League,2017,Jawaharlal Nehru Indoor Stadium,3,30,33,Tamil Thalaivas,29,U Mumba,5,63,U Mumba,Tamil Thalaivas,33
5,391,Match 106,League,2017,Jawaharlal Nehru Indoor Stadium,20,22,42,Dabang Delhi,2,Gujarat Giants,31,64,Gujarat Giants,Dabang Delhi,42
5,392,Match 107,League,2017,Jawaharlal Nehru Indoor Stadium,21,37,58,Tamil Thalaivas,29,Telugu Titans,8,95,Telugu Titans,Tamil Thalaivas,58
5,393,Match 108,League,2017,Jawaharlal Nehru Indoor Stadium,11,30,41,U Mumba,5,Haryana Steelers,28,71,Haryana Steelers,U Mumba,41
