Season,Match_ID,Match_Name,League_Stage,Year,Venue,Match_Outcome,Start_Date,End_Date,Result,Winning Margin,team_score_1,team_score_2,team_name_1,team_id_1,team_name_2,team_id_2
7,1817,Match 133,Playoffs,2019,"The Arena By Transstadia, Ahmedabad",Bengaluru Bulls Won by 3 Pts,2019-10-14T19:30+05:30,2019-10-14T19:30+05:30,W,3,45,48,U.P. Yoddha,30,Bengaluru Bulls,1
7,1818,Match 134,Playoffs,2019,"The Arena By Transstadia, Ahmedabad",U Mumba Won by 8 Pts,2019-10-14T20:30+05:30,2019-10-14T20:30+05:30,W,8,46,38,U Mumba,5,Haryana Steelers,28
7,1819,Match 135,Semi Final,2019,"The Arena By Transstadia, Ahmedabad",Dabang Delhi K.C. Won by 6 Pts,2019-10-16T19:30+05:30,2019-10-16T19:30+05:30,W,6,44,38,Dabang Delhi K.C.,2,Bengaluru Bulls,1
7,1820,Match 136,Semi Final,2019,"The Arena By Transstadia, Ahmedabad",Bengal Warriors Won by 2 Pts,2019-10-16T20:30+05:30,2019-10-16T20:30+05:30,W,2,37,35,Bengal Warriors,4,U Mumba,5
7,1821,Match 137,Final,2019,"The Arena By Transstadia, Ahmedabad",Bengal Warriors Won by 5 Pts,2019-10-19T19:30+05:30,2019-10-19T19:30+05:30,W,5,34,39,Dabang Delhi K.C.,2,Bengal Warriors,4
8,2700,Match 1,League,2021,"Sheraton Grand, Whitefield, Bengaluru",U Mumba won by 16 Pts,2021-12-22T19:30+05:30,2021-12-22T19:30+05:30,W,16,30,46,Bengaluru Bulls,1,U Mumba,5
8,2701,Match 2,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Match Tied,2021-12-22T20:30+05:30,2021-12-22T20:30+05:30,T,,40,40,Telugu Titans,8,Tamil Thalaivas,29
8,2702,Match 3,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Bengal Warriors won by 5 Pts,2021-12-22T21:30+05:30,2021-12-22T21:30+05:30,W,5,38,33,Bengal Warriors,4,U.P. Yoddhas,30
8,2703,Match 4,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Gujarat Giants won by 7 Pts,2021-12-23T19:30+05:30,2021-12-23T19:30+05:30,W,7,34,27,Gujarat Giants,31,Jaipur Pink Panthers,3
8,2704,Match 5,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Dabang Delhi K.C. won by 11 Pts,2021-12-23T20:30+05:30,2021-12-23T20:30+05:30,W,11,41,30,Dabang Delhi K.C.,2,Puneri Paltan,7
8,2705,Match 6,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Patna Pirates won by 3 Pts,2021-12-23T21:30+05:30,2021-12-23T21:30+05:30,W,3,39,42,Haryana Steelers,28,Patna Pirates,6
8,2706,Match 7,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Dabang Delhi K.C. won by 9 Pts,2021-12-24T19:30+05:30,2021-12-24T19:30+05:30,W,9,22,31,U Mumba,5,Dabang Delhi K.C.,2
8,2707,Match 8,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Bengaluru Bulls won by 8 Pts,2021-12-24T20:30+05:30,2021-12-24T20:30+05:30,W,8,30,38,Tamil Thalaivas,29,Bengaluru Bulls,1
8,2708,Match 9,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Bengal Warriors won by 3 Pts,2021-12-24T21:30+05:30,2021-12-24T21:30+05:30,W,3,31,28,Bengal Warriors,4,Gujarat Giants,31
8,2709,Match 10,League,2021,"Sheraton Grand, Whitefield, Bengaluru",U.P. Yoddhas won by 1 Pts,2021-12-25T19:30+05:30,2021-12-25T19:30+05:30,W,1,35,36,Patna Pirates,6,U.P. Yoddhas,30
8,2710,Match 11,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Puneri Paltan won by 1 Pts,2021-12-25T20:30+05:30,2021-12-25T20:30+05:30,W,1,34,33,Puneri Paltan,7,Telugu Titans,8
8,2711,Match 12,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Jaipur Pink Panthers won by 2 Pts,2021-12-25T21:30+05:30,2021-12-25T21:30+05:30,W,2,40,38,Jaipur Pink Panthers,3,Haryana Steelers,28
8,2712,Match 13,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Match Tied,2021-12-26T19:30+05:30,2021-12-26T19:30+05:30,T,,24,24,Gujarat Giants,31,Dabang Delhi K.C.,2
8,2713,Match 14,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Bengaluru Bulls won by 1 Pts,2021-12-26T20:30+05:30,2021-12-26T20:30+05:30,W,1,36,35,Bengaluru Bulls,1,Bengal Warriors,4
8,2714,Match 15,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Match Tied,2021-12-27T19:30+05:30,2021-12-27T19:30+05:30,T,,28,29,Tamil Thalaivas,29,U Mumba,5
8,2715,Match 16,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Jaipur Pink Panthers won by 3 Pts,2021-12-27T20:30+05:30,2021-12-27T20:30+05:30,W,3,29,32,U.P. Yoddhas,30,Jaipur Pink Panthers,3
8,2716,Match 17,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Patna Pirates won by 12 Pts,2021-12-28T19:30+05:30,2021-12-28T19:30+05:30,W,12,26,38,Puneri Paltan,7,Patna Pirates,6
8,2717,Match 18,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Haryana Steelers won by 2 Pts,2021-12-28T20:30+05:30,2021-12-28T20:30+05:30,W,2,37,39,Telugu Titans,8,Haryana Steelers,28
8,2718,Match 19,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Dabang Delhi K.C. won by 17 Pts,2021-12-29T19:30+05:30,2021-12-29T19:30+05:30,W,17,52,35,Dabang Delhi K.C.,2,Bengal Warriors,4
8,2719,Match 20,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Match Tied,2021-12-29T20:30+05:30,2021-12-29T20:30+05:30,T,,32,32,U.P. Yoddhas,30,Gujarat Giants,31
8,2720,Match 21,League,2021,"Sheraton Grand, Whitefield, Bengaluru",U Mumba won by 9 Pts,2021-12-30T19:30+05:30,2021-12-30T19:30+05:30,W,9,28,37,Jaipur Pink Panthers,3,U Mumba,5
8,2721,Match 22,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Bengaluru Bulls won by 14 Pts,2021-12-30T20:30+05:30,2021-12-30T20:30+05:30,W,14,28,42,Haryana Steelers,28,Bengaluru Bulls,1
8,2722,Match 23,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Tamil Thalaivas won by 10 Pts,2021-12-31T19:30+05:30,2021-12-31T19:30+05:30,W,10,36,26,Tamil Thalaivas,29,Puneri Paltan,7
8,2723,Match 24,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Patna Pirates won by 14 Pts,2021-12-31T20:30+05:30,2021-12-31T20:30+05:30,W,14,44,30,Patna Pirates,6,Bengal Warriors,4
8,2724,Match 25,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Match Tied,2022-01-01T19:30+05:30,2022-01-01T19:30+05:30,T,,27,25,U Mumba,5,U.P. Yoddhas,30
8,2725,Match 26,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Match Tied,2022-01-01T20:30+05:30,2022-01-01T20:30+05:30,T,,34,34,Bengaluru Bulls,1,Telugu Titans,8
8,2726,Match 27,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Match Tied,2022-01-01T21:30+05:30,2022-01-01T21:30+05:30,T,,30,30,Dabang Delhi K.C.,2,Tamil Thalaivas,29
8,2727,Match 28,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Haryana Steelers won by 2 Pts,2022-01-02T19:30+05:30,2022-01-02T19:30+05:30,W,2,36,38,Gujarat Giants,31,Haryana Steelers,28
8,2728,Match 29,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Bengaluru Bulls won by 11 Pts,2022-01-02T20:30+05:30,2022-01-02T20:30+05:30,W,11,29,40,Puneri Paltan,7,Bengaluru Bulls,1
8,2729,Match 30,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Bengal Warriors won by 3 Pts,2022-01-03T19:30+05:30,2022-01-03T19:30+05:30,W,3,31,28,Bengal Warriors,4,Jaipur Pink Panthers,3
8,2730,Match 31,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Patna Pirates won by 1 Pts,2022-01-03T20:30+05:30,2022-01-03T20:30+05:30,W,1,30,31,Telugu Titans,8,Patna Pirates,6
8,2731,Match 32,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Match Tied,2022-01-04T19:30+05:30,2022-01-04T19:30+05:30,T,,24,24,Haryana Steelers,28,U Mumba,5
8,2732,Match 33,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Tamil Thalaivas won by 6 Pts,2022-01-04T20:30+05:30,2022-01-04T20:30+05:30,W,6,33,39,U.P. Yoddhas,30,Tamil Thalaivas,29
8,2733,Match 34,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Puneri Paltan won by 7 Pts,2022-01-05T19:30+05:30,2022-01-05T19:30+05:30,W,7,33,26,Puneri Paltan,7,Gujarat Giants,31
8,2734,Match 35,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Dabang Delhi K.C. won by 1 Pts,2022-01-05T20:30+05:30,2022-01-05T20:30+05:30,W,1,36,35,Dabang Delhi K.C.,2,Telugu Titans,8
8,2735,Match 36,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Match Tied,2022-01-06T19:30+05:30,2022-01-06T19:30+05:30,T,,30,30,Patna Pirates,6,Tamil Thalaivas,29
8,2736,Match 37,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Bengaluru Bulls won by 7 Pts,2022-01-06T20:30+05:30,2022-01-06T20:30+05:30,W,7,38,31,Bengaluru Bulls,1,Jaipur Pink Panthers,3
8,2737,Match 38,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Haryana Steelers won by 4 Pts,2022-01-07T19:30+05:30,2022-01-07T19:30+05:30,W,4,37,41,Bengal Warriors,4,Haryana Steelers,28
8,2738,Match 39,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Jaipur Pink Panthers won by 5 Pts,2022-01-07T20:30+05:30,2022-01-07T20:30+05:30,W,5,31,26,Jaipur Pink Panthers,3,Puneri Paltan,7
8,2739,Match 40,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Dabang Delhi K.C. won by 4 Pts,2022-01-08T19:30+05:30,2022-01-08T19:30+05:30,W,4,33,37,U.P. Yoddhas,30,Dabang Delhi K.C.,2
8,2740,Match 41,League,2021,"Sheraton Grand, Whitefield, Bengaluru",U Mumba won by 10 Pts,2022-01-08T20:30+05:30,2022-01-08T20:30+05:30,W,10,48,38,U Mumba,5,Telugu Titans,8
8,2741,Match 42,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Patna Pirates won by 1 Pts,2022-01-08T21:30+05:30,2022-01-08T21:30+05:30,W,1,26,27,Gujarat Giants,31,Patna Pirates,6
8,2742,Match 43,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Puneri Paltan won by 12 Pts,2022-01-09T19:30+05:30,2022-01-09T19:30+05:30,W,12,39,27,Puneri Paltan,7,Bengal Warriors,4
8,2743,Match 44,League,2021,"Sheraton Grand, Whitefield, Bengaluru",U.P. Yoddhas won by 15 Pts,2022-01-09T20:30+05:30,2022-01-09T20:30+05:30,W,15,27,42,Bengaluru Bulls,1,U.P. Yoddhas,30
8,2744,Match 45,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Tamil Thalaivas won by 19 Pts,2022-01-10T19:30+05:30,2022-01-10T19:30+05:30,W,19,45,26,Tamil Thalaivas,29,Haryana Steelers,28
8,2745,Match 46,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Jaipur Pink Panthers won by 2 Pts,2022-01-10T20:30+05:30,2022-01-10T20:30+05:30,W,2,30,28,Jaipur Pink Panthers,3,Dabang Delhi K.C.,2
8,2746,Match 47,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Patna Pirates won by 17 Pts,2022-01-11T19:30+05:30,2022-01-11T19:30+05:30,W,17,40,23,Patna Pirates,6,U Mumba,5
8,2747,Match 48,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Gujarat Giants won by 18 Pts,2022-01-11T20:30+05:30,2022-01-11T20:30+05:30,W,18,22,40,Telugu Titans,8,Gujarat Giants,31
8,2748,Match 49,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Match Tied,2022-01-12T19:30+05:30,2022-01-12T19:30+05:30,T,,36,36,Haryana Steelers,28,U.P. Yoddhas,30
8,2749,Match 50,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Bengaluru Bulls won by 39 Pts,2022-01-12T20:30+05:30,2022-01-12T20:30+05:30,W,39,22,61,Dabang Delhi K.C.,2,Bengaluru Bulls,1
8,2750,Match 51,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Bengal Warriors won by 9 Pts,2022-01-13T19:30+05:30,2022-01-13T19:30+05:30,W,9,37,28,Bengal Warriors,4,Tamil Thalaivas,29
8,2751,Match 52,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Puneri Paltan won by 19 Pts,2022-01-13T20:30+05:30,2022-01-13T20:30+05:30,W,19,21,40,U Mumba,5,Puneri Paltan,7
8,2752,Match 53,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Jaipur Pink Panthers won by 10 Pts,2022-01-14T19:30+05:30,2022-01-14T19:30+05:30,W,10,38,28,Jaipur Pink Panthers,3,Patna Pirates,6
8,2753,Match 54,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Bengaluru Bulls won by 9 Pts,2022-01-14T20:30+05:30,2022-01-14T20:30+05:30,W,9,37,46,Gujarat Giants,31,Bengaluru Bulls,1
8,2754,Match 55,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Dabang Delhi K.C. won by 3 Pts,2022-01-15T19:30+05:30,2022-01-15T19:30+05:30,W,3,25,28,Haryana Steelers,28,Dabang Delhi K.C.,2
8,2755,Match 56,League,2021,"Sheraton Grand, Whitefield, Bengaluru",U.P. Yoddhas won by 6 Pts,2022-01-15T20:30+05:30,2022-01-15T20:30+05:30,W,6,39,33,U.P. Yoddhas,30,Telugu Titans,8
8,2756,Match 57,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Match Tied,2022-01-15T21:30+05:30,2022-01-15T21:30+05:30,T,,31,32,U Mumba,5,Bengal Warriors,4
8,2757,Match 58,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Match Tied,2022-01-16T19:30+05:30,2022-01-16T19:30+05:30,T,,31,31,Tamil Thalaivas,29,Jaipur Pink Panthers,3
8,2758,Match 59,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Patna Pirates won by 7 Pts,2022-01-16T20:30+05:30,2022-01-16T20:30+05:30,W,7,38,31,Patna Pirates,6,Bengaluru Bulls,1
8,2759,Match 60,League,2021,"Sheraton Grand, Whitefield, Bengaluru",U.P. Yoddhas won by 10 Pts,2022-01-17T19:30+05:30,2022-01-17T19:30+05:30,W,10,40,50,Puneri Paltan,7,U.P. Yoddhas,30
8,2760,Match 61,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Bengal Warriors won by 1 Pts,2022-01-17T20:30+05:30,2022-01-17T20:30+05:30,W,1,27,28,Telugu Titans,8,Bengal Warriors,4
8,2761,Match 62,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Dabang Delhi K.C. won by 3 Pts,2022-01-18T19:30+05:30,2022-01-18T19:30+05:30,W,3,32,29,Dabang Delhi K.C.,2,Patna Pirates,6
8,2762,Match 63,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Match Tied,2022-01-18T20:30+05:30,2022-01-18T20:30+05:30,T,,24,24,Gujarat Giants,31,U Mumba,5
8,2763,Match 64,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Haryana Steelers won by 7 Pts,2022-01-19T19:30+05:30,2022-01-19T19:30+05:30,W,7,37,30,Haryana Steelers,28,Puneri Paltan,7
8,2764,Match 65,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Telugu Titans won by 1 Pts,2022-01-19T20:30+05:30,2022-01-19T20:30+05:30,W,1,34,35,Jaipur Pink Panthers,3,Telugu Titans,8
8,2765,Match 66,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Gujarat Giants won by 2 Pts,2022-01-20T19:30+05:30,2022-01-20T19:30+05:30,W,2,35,37,Tamil Thalaivas,29,Gujarat Giants,31
8,2821,Match 67,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Bengal Warriors won by 1 Pts,2022-01-20T20:30+05:30,2022-01-20T20:30+05:30,W,1,39,40,Bengaluru Bulls,1,Bengal Warriors,4
8,2789,Match 68,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Haryana Steelers won by 3 Pts,2022-01-21T19:30+05:30,2022-01-21T19:30+05:30,W,3,33,36,Dabang Delhi K.C.,2,Haryana Steelers,28
8,2790,Match 69,League,2021,"Sheraton Grand, Whitefield, Bengaluru",U.P. Yoddhas won by 4 Pts,2022-01-21T20:30+05:30,2022-01-21T20:30+05:30,W,4,36,40,Bengal Warriors,4,U.P. Yoddhas,30
8,2822,Match 70,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Puneri Paltan won by 2 Pts,2022-01-22T19:30+05:30,2022-01-22T19:30+05:30,W,2,35,37,Bengaluru Bulls,1,Puneri Paltan,7
8,2792,Match 71,League,2021,"Sheraton Grand, Whitefield, Bengaluru",U Mumba won by 7 Pts,2022-01-22T20:30+05:30,2022-01-22T20:30+05:30,W,7,42,35,U Mumba,5,Telugu Titans,8
8,2793,Match 72,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Match Tied,2022-01-22T21:30+05:30,2022-01-22T21:30+05:30,T,,34,34,Jaipur Pink Panthers,3,Tamil Thalaivas,29
8,2794,Match 73,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Haryana Steelers won by 1 Pts,2022-01-23T19:30+05:30,2022-01-23T19:30+05:30,W,1,35,36,U.P. Yoddhas,30,Haryana Steelers,28
8,2823,Match 74,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Bengaluru Bulls won by 5 Pts,2022-01-23T20:30+05:30,2022-01-23T20:30+05:30,W,5,31,36,Telugu Titans,8,Bengaluru Bulls,1
8,2796,Match 75,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Bengal Warriors won by 19 Pts,2022-01-24T19:30+05:30,2022-01-24T19:30+05:30,W,19,41,22,Bengal Warriors,4,Jaipur Pink Panthers,3
8,2797,Match 76,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Puneri Paltan won by 17 Pts,2022-01-24T20:30+05:30,2022-01-24T20:30+05:30,W,17,42,25,Puneri Paltan,7,Dabang Delhi K.C.,2
8,2824,Match 77,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Match Tied,2022-01-25T19:30+05:30,2022-01-25T19:30+05:30,T,,39,39,Haryana Steelers,28,Telugu Titans,8
8,2825,Match 78,League,2021,"Sheraton Grand, Whitefield, Bengaluru",U Mumba won by 11 Pts,2022-01-26T19:30+05:30,2022-01-26T19:30+05:30,W,11,45,34,U Mumba,5,Bengaluru Bulls,1
8,2826,Match 79,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Puneri Paltan won by 6 Pts,2022-01-27T19:30+05:30,2022-01-27T19:30+05:30,W,6,38,44,U.P. Yoddhas,30,Puneri Paltan,7
8,2804,Match 80,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Patna Pirates won by 28 Pts,2022-01-28T19:30+05:30,2022-01-28T19:30+05:30,W,28,52,24,Patna Pirates,6,Tamil Thalaivas,29
8,2827,Match 81,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Dabang Delhi K.C. won by 19 Pts,2022-01-29T19:30+05:30,2022-01-29T19:30+05:30,W,19,22,41,Gujarat Giants,31,Dabang Delhi K.C.,2
8,2829,Match 82,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Jaipur Pink Panthers won by 21 Pts,2022-01-30T19:30+05:30,2022-01-30T19:30+05:30,W,21,30,51,Patna Pirates,6,Jaipur Pink Panthers,3
8,2830,Match 83,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Tamil Thalaivas won by 18 Pts,2022-01-30T20:30+05:30,2022-01-30T20:30+05:30,W,18,42,24,Tamil Thalaivas,29,Bengaluru Bulls,1
8,2831,Match 84,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Gujarat Giants won by 6 Pts,2022-01-31T19:30+05:30,2022-01-31T19:30+05:30,W,6,26,32,Haryana Steelers,28,Gujarat Giants,31
8,2832,Match 85,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Dabang Delhi K.C. won by 11 Pts,2022-01-31T20:30+05:30,2022-01-31T20:30+05:30,W,11,35,24,Dabang Delhi K.C.,2,U Mumba,5
8,2833,Match 86,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Gujarat Giants won by 9 Pts,2022-02-01T19:30+05:30,2022-02-01T19:30+05:30,W,9,25,34,Bengal Warriors,4,Gujarat Giants,31
8,2834,Match 87,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Bengaluru Bulls won by 5 Pts,2022-02-01T20:30+05:30,2022-02-01T20:30+05:30,W,5,31,26,Bengaluru Bulls,1,U.P. Yoddhas,30
8,2835,Match 88,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Patna Pirates won by 2 Pts,2022-02-02T19:30+05:30,2022-02-02T19:30+05:30,W,2,35,37,U.P. Yoddhas,30,Patna Pirates,6
8,2836,Match 89,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Puneri Paltan won by 1 Pts,2022-02-02T20:30+05:30,2022-02-02T20:30+05:30,W,1,35,34,Puneri Paltan,7,U Mumba,5
8,2837,Match 90,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Jaipur Pink Panthers won by 6 Pts,2022-02-03T19:30+05:30,2022-02-03T19:30+05:30,W,6,36,30,Jaipur Pink Panthers,3,Dabang Delhi K.C.,2
8,2838,Match 91,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Tamil Thalaivas won by 18 Pts,2022-02-03T20:30+05:30,2022-02-03T20:30+05:30,W,18,25,43,Telugu Titans,8,Tamil Thalaivas,29
8,2839,Match 92,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Haryana Steelers won by 17 Pts,2022-02-04T19:30+05:30,2022-02-04T19:30+05:30,W,17,46,29,Haryana Steelers,28,Bengal Warriors,4
8,2840,Match 93,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Match Tied,2022-02-04T20:30+05:30,2022-02-04T20:30+05:30,T,,36,36,Dabang Delhi K.C.,2,Bengaluru Bulls,1
8,2841,Match 94,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Patna Pirates won by 20 Pts,2022-02-04T21:30+05:30,2022-02-04T21:30+05:30,W,20,23,43,Gujarat Giants,31,Patna Pirates,6
8,2842,Match 95,League,2021,"Sheraton Grand, Whitefield, Bengaluru",U Mumba won by 4 Pts,2022-02-05T19:30+05:30,2022-02-05T19:30+05:30,W,4,34,30,U Mumba,5,Tamil Thalaivas,29
8,2843,Match 96,League,2021,"Sheraton Grand, Whitefield, Bengaluru",U.P. Yoddhas won by 4 Pts,2022-02-05T20:30+05:30,2022-02-05T20:30+05:30,W,4,39,35,U.P. Yoddhas,30,Telugu Titans,8
8,2848,Match 97,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Haryana Steelers won by 7 Pts,2022-02-05T21:30+05:30,2022-02-05T21:30+05:30,W,7,28,35,Jaipur Pink Panthers,3,Haryana Steelers,28
8,2845,Match 98,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Patna Pirates won by 9 Pts,2022-02-06T19:30+05:30,2022-02-06T19:30+05:30,W,9,38,29,Patna Pirates,6,Bengal Warriors,4
8,2846,Match 99,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Gujarat Giants won by 4 Pts,2022-02-06T20:30+05:30,2022-02-06T20:30+05:30,W,4,36,40,Bengaluru Bulls,1,Gujarat Giants,31
8,2850,Match 100,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Jaipur Pink Panthers won by 5 Pts,2022-02-07T19:30+05:30,2022-02-07T19:30+05:30,W,5,31,36,Gujarat Giants,31,Jaipur Pink Panthers,3
8,2851,Match 101,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Match Tied,2022-02-07T20:30+05:30,2022-02-07T20:30+05:30,T,,32,32,Bengal Warriors,4,Telugu Titans,8
8,2852,Match 102,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Haryana Steelers won by 8 Pts,2022-02-08T19:30+05:30,2022-02-08T19:30+05:30,W,8,29,37,Tamil Thalaivas,29,Haryana Steelers,28
8,2853,Match 103,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Patna Pirates won by 11 Pts,2022-02-08T20:30+05:30,2022-02-08T20:30+05:30,W,11,34,45,U Mumba,5,Patna Pirates,6
8,2854,Match 104,League,2021,"Sheraton Grand, Whitefield, Bengaluru",U.P. Yoddhas won by 2 Pts,2022-02-09T19:30+05:30,2022-02-09T19:30+05:30,W,2,39,41,Tamil Thalaivas,29,U.P. Yoddhas,30
8,2855,Match 105,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Gujarat Giants won by 2 Pts,2022-02-09T20:30+05:30,2022-02-09T20:30+05:30,W,2,32,34,Telugu Titans,8,Gujarat Giants,31
8,2856,Match 106,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Match Tied,2022-02-10T19:30+05:30,2022-02-10T19:30+05:30,T,,39,39,Bengal Warriors,4,Dabang Delhi K.C.,2
8,2857,Match 107,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Patna Pirates won by 17 Pts,2022-02-10T20:30+05:30,2022-02-10T20:30+05:30,W,17,26,43,Puneri Paltan,7,Patna Pirates,6
8,2858,Match 108,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Puneri Paltan won by 18 Pts,2022-02-11T19:30+05:30,2022-02-11T19:30+05:30,W,18,27,45,Haryana Steelers,28,Puneri Paltan,7
8,2867,Match 109,League,2021,"Sheraton Grand, Whitefield, Bengaluru",U.P. Yoddhas won by 7 Pts,2022-02-11T20:30+05:30,2022-02-11T20:30+05:30,W,7,34,41,Jaipur Pink Panthers,3,U.P. Yoddhas,30
8,2861,Match 110,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Dabang Delhi K.C. won by 1 Pts,2022-02-12T19:30+05:30,2022-02-12T19:30+05:30,W,1,31,32,Tamil Thalaivas,29,Dabang Delhi K.C.,2
8,2862,Match 111,League,2021,"Sheraton Grand, Whitefield, Bengaluru",U Mumba won by 11 Pts,2022-02-12T20:30+05:30,2022-02-12T20:30+05:30,W,11,36,25,U Mumba,5,Bengal Warriors,4
8,2863,Match 112,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Puneri Paltan won by 20 Pts,2022-02-12T21:30+05:30,2022-02-12T21:30+05:30,W,20,31,51,Telugu Titans,8,Puneri Paltan,7
8,2864,Match 113,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Haryana Steelers won by 10 Pts,2022-02-13T19:30+05:30,2022-02-13T19:30+05:30,W,10,34,24,Haryana Steelers,28,U Mumba,5
8,2868,Match 114,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Bengaluru Bulls won by 8 Pts,2022-02-13T20:30+05:30,2022-02-13T20:30+05:30,W,8,45,37,Bengaluru Bulls,1,Jaipur Pink Panthers,3
8,2869,Match 115,League,2021,"Sheraton Grand, Whitefield, Bengaluru",Gujarat Giants won by 7 Pts,2022-02-13T21:30+05:30,2022-02-13T21:30+05:30,W,7,31,38,U.P. Yoddhas,30,Gujarat Giants,31
